event_type,minute_offset,n_events,mean_cum_ret_bps,mean_abs_cum_ret_bps,std_cum_ret_bps,p90_abs
NFP,49,9,11.238351601566585,33.44222550021696,48.71881378661759,61.79404296406911
NFP,50,9,13.212572815284442,28.579202519651478,43.82640047959991,51.19811462659609
NFP,51,9,15.545047272661483,29.77198635536187,44.190646270277654,48.34073625440284
NFP,52,9,17.2020855863084,29.23108447793458,42.129622427340976,45.97919983334543
NFP,53,9,17.851758105057087,28.71398903505407,39.81822203623755,43.47549206134583
NFP,54,9,20.343774246242006,29.298816220693205,40.85751580355688,49.12092090741994
NFP,55,9,19.80034915634501,27.96497848432253,38.98766293339728,46.283929832850134
NFP,56,9,22.39989997703806,28.55628712409852,39.9264359001795,53.30386164883551
NFP,57,9,21.647106666521736,29.406990163919716,39.39843985724129,54.29846594104461
NFP,58,9,19.173433763091847,28.2698504445215,40.83799693935761,46.842124005615844
NFP,59,9,18.941680785536807,28.939361349957778,41.37771877413752,46.11612556878521
NFP,60,9,11.851433445812829,46.706681116371755,70.99161943986277,124.78913065320585
OTHER,0,14,0.0,0.0,0.0,0.0
OTHER,1,14,2.944354556023709,3.892383350585346,4.381236379261711,9.462830762931201
OTHER,2,14,4.187801869727385,6.90379536780369,7.843646143001642,15.867861902597156
OTHER,3,14,4.797335424898209,6.800786225333232,9.245304678418679,19.160279498691832
OTHER,4,14,6.6539149595296845,6.736217792804628,7.250788421751035,18.11262195910747
OTHER,5,14,7.398894023224388,7.398894023224388,7.933309497656322,20.029891384448348
OTHER,6,14,7.275252934154176,7.275252934154176,9.456980875079244,22.733128368936505
OTHER,7,14,5.864033719035845,6.041722257681562,8.826612783314626,19.72397669561812
OTHER,8,14,6.938375308219883,6.938375308219883,8.902586189757857,21.254499492723976
OTHER,9,14,6.932492124218966,7.554447136139318,8.667911356648686,20.28839531440331
OTHER,10,14,6.002862898689359,7.039394416339542,9.691362318067329,21.753133185097322
OTHER,11,14,5.198889873166016,7.608445290112144,9.032256474951275,18.69812956018358
OTHER,12,14,5.639044746870318,7.91678312474572,10.223122069441718,21.607083190021932
OTHER,13,14,5.703375985779254,8.34720001285213,11.033443726239348,22.72531798906143
OTHER,14,14,6.978617595653373,7.987222257093458,11.241784965841374,25.3014499549449
OTHER,15,14,7.6284893872082185,7.7040272165531025,8.564732291428443,21.32104243110124
OTHER,16,14,9.760441789760575,9.760441789760575,8.059938542750416,22.09834727633766
OTHER,17,14,8.628180664765418,8.628180664765418,7.963985037768119,21.670165935240533
OTHER,18,14,8.012705966419073,8.012705966419073,8.369411646424279,21.27306493028216
OTHER,19,14,8.052755964274969,8.052755964274969,8.196944316094283,21.313012448529918
OTHER,20,14,7.2194183507095255,7.2194183507095255,7.808563054410961,20.001077649303387
OTHER,21,14,7.685555482427807,7.685555482427807,7.779041480201158,20.249259038270147
OTHER,22,14,7.397490520523187,7.699641837903044,8.749258898874453,21.49134947292388
OTHER,23,14,8.614999303626636,8.614999303626636,7.855886641434867,21.014448443878358
OTHER,24,14,8.528797581359397,8.90648672808414,8.367468069250199,20.935752360282237
OTHER,25,14,9.395438439036008,9.697589756415866,8.704900590407814,22.502756953750826
OTHER,26,14,10.905983694889771,10.905983694889771,8.477934868369053,22.99145064595255
OTHER,27,14,10.12720324050896,10.470797160590438,8.794738730071337,22.20211093803616
OTHER,28,14,11.198011181014408,11.198011181014408,11.009293743897892,27.974809725313648
OTHER,29,14,10.467461419848556,11.414181544088876,11.552484650395481,26.70710781543974
OTHER,30,14,11.777137122266357,13.452487689372523,11.430777437840058,26.5071641959347
OTHER,31,14,12.987103533768087,14.1933559420845,13.130916236917445,30.745431874187553
OTHER,32,14,15.968082301797137,18.073691655576816,16.770640828537402,37.251341374462626
OTHER,33,14,18.69874097298171,22.835075264883788,22.48272943310163,48.2732309733176
OTHER,34,14,20.335444437636113,24.337750684169738,23.20993124184592,49.16292183320881
OTHER,35,14,18.103639898304454,19.124078431764303,16.783017659724635,40.63213761737728
OTHER,36,14,15.488794387493574,18.305665076055863,16.16885834176895,34.90679502053618
OTHER,37,14,17.629554381155543,20.83048668405268,18.184359422097955,36.77565125536275
OTHER,38,14,19.775651722359385,23.138786721193753,20.00893414949346,41.24519123427529
OTHER,39,14,21.684530573094893,23.367238940424127,20.116133161903292,45.72313194011502
OTHER,40,14,23.143612878530856,25.70257960515354,21.367393854686608,46.55232406134946
OTHER,41,14,23.435283593005646,24.656764194518342,19.2456523857866,44.86135589684471
OTHER,42,14,25.05566100963673,25.140697554091638,16.162888930362353,42.68593860556869
OTHER,43,14,25.433641285414716,25.433641285414716,16.372858482354502,44.42739684461494
OTHER,44,14,27.319887708316312,27.319887708316312,16.732533509684263,48.41822745477598
OTHER,45,14,27.56835959690372,27.56835959690372,16.709416301645675,47.5666864610469
OTHER,46,14,27.447831087362864,27.447831087362864,15.273919833979242,45.02861325380469
OTHER,47,14,29.95197700138341,29.95197700138341,16.793809646945153,49.506632931305646
OTHER,48,14,30.463155025828303,30.463155025828303,15.28229772858324,48.87272880875182
OTHER,49,14,27.832958682669453,27.832958682669453,13.629785555688375,42.90080738432933
OTHER,50,14,26.766274649842526,26.766274649842526,12.350611914579158,38.53727516830574
OTHER,51,14,26.71107368071,26.71107368071,12.366383102124853,41.898212408127975
OTHER,52,14,26.66915402878572,26.66915402878572,14.415328388520651,43.9298215534103
OTHER,53,14,27.95173196878466,27.95173196878466,15.323789512630338,47.049946735547636
OTHER,54,14,28.224378841688367,28.224378841688367,17.75087740445914,48.22120508800731
OTHER,55,14,27.20959238732818,27.20959238732818,17.884847027203527,47.15213402287199
OTHER,56,14,25.170829612851502,25.170829612851502,16.149056507933004,44.163319040428476
OTHER,57,14,24.144492817980304,24.144492817980304,13.874809076495888,41.24422559998631
