timestamp,open,high,low,close,volume,trend_a,trend_b,trend_a_dir,trend_b_dir,logic_c_score,entry_dir,pnl_60m,F1_B,F2_B,F3_B,F5_A,F5_B,arm
2026-02-23 10:30:00+00:00,5176.6,5184.8,5165.6,5184.0,3230.0,True,True,1,1,0.278,-1,13.699999999999818,False,True,False,False,False,D_new_025
2026-02-24 09:00:00+00:00,5192.3,5199.4,5187.0,5187.1,1558.0,False,True,0,-1,0.41600000000000004,1,7.599999999999454,True,False,True,False,False,D_new_025
2026-02-24 18:30:00+00:00,5176.6,5181.4,5171.3,5178.9,1737.0,False,True,0,-1,0.396,1,-7.099999999999454,False,False,True,False,True,D_new_025
2026-02-25 06:30:00+00:00,5208.2,5213.9,5207.3,5213.2,645.0,False,True,0,-1,0.396,1,-9.399999999999636,False,False,True,False,True,D_new_025
2026-02-25 12:00:00+00:00,5199.3,5205.2,5196.2,5201.5,2077.0,True,True,1,1,0.47400000000000003,-1,-4.800000000000182,True,True,False,False,False,D_new_025
2026-02-25 12:30:00+00:00,5201.5,5204.1,5195.0,5201.0,1680.0,False,True,0,1,0.278,-1,-2.699999999999818,False,True,False,False,False,D_new_025
2026-02-26 11:00:00+00:00,5186.8,5194.3,5184.8,5187.9,2053.0,False,True,0,-1,0.498,1,6.800000000000182,False,True,True,False,False,D_new_025
2026-02-26 19:30:00+00:00,5203.0,5211.3,5200.2,5204.2,2147.0,True,True,1,1,0.498,-1,-9.5,False,True,True,False,False,D_new_025
2026-02-27 10:00:00+00:00,5192.5,5197.2,5183.2,5189.5,2412.0,True,True,-1,-1,0.278,1,4.199999999999818,False,True,False,False,False,D_new_025
2026-03-02 14:30:00+00:00,5347.9,5370.1,5318.6,5345.6,14387.0,True,True,-1,-1,0.498,1,-15.900000000000546,False,True,True,False,False,D_new_025
2026-03-02 19:30:00+00:00,5345.1,5348.5,5336.6,5344.2,1805.0,False,True,0,1,0.41600000000000004,-1,-2.5,True,False,True,False,False,D_new_025
2026-03-02 20:00:00+00:00,5344.1,5360.9,5342.2,5347.7,3658.0,False,True,0,1,0.454,-1,1.0,False,True,False,False,True,D_new_025
2026-03-06 07:00:00+00:00,5124.7,5128.1,5114.0,5123.1,2281.0,True,True,-1,-1,0.498,1,-14.100000000000364,False,True,True,False,False,D_new_025
2026-03-06 15:30:00+00:00,5171.2,5176.7,5144.3,5151.2,5360.0,False,True,0,1,0.372,-1,1.699999999999818,True,False,False,False,True,D_new_025
2026-03-06 16:00:00+00:00,5151.7,5163.0,5145.5,5151.8,2587.0,False,True,0,-1,0.47400000000000003,1,1.300000000000182,True,True,False,False,False,D_new_025
2026-03-06 16:30:00+00:00,5152.8,5158.4,5136.0,5149.5,3986.0,False,True,0,-1,0.278,1,0.6999999999998181,False,True,False,False,False,D_new_025
2026-03-09 11:00:00+00:00,5094.8,5104.8,5086.5,5093.3,2840.0,True,True,-1,-1,0.278,1,24.0,False,True,False,False,False,D_new_025
2026-03-16 04:00:00+00:00,5023.2,5030.1,5022.8,5025.5,987.0,True,True,1,1,0.41600000000000004,-1,10.600000000000364,True,False,True,False,False,D_new_025
2026-03-16 17:00:00+00:00,4996.1,5009.6,4995.9,5001.6,4169.0,True,True,1,1,0.47400000000000003,-1,-11.099999999999454,True,True,False,False,False,D_new_025
2026-03-16 19:00:00+00:00,5018.7,5026.5,5014.8,5016.4,1621.0,False,True,0,1,0.372,-1,-3.800000000000182,True,False,False,False,True,D_new_025
2026-03-17 08:00:00+00:00,5025.2,5033.5,5022.5,5025.2,2503.0,True,True,1,1,0.643,-1,3.0999999999994543,False,True,False,True,True,D_new_025
2026-03-17 08:30:00+00:00,5025.3,5029.7,5022.3,5029.0,1984.0,True,True,1,1,0.41600000000000004,-1,14.300000000000182,True,False,True,False,False,D_new_025
2026-03-17 14:30:00+00:00,5012.9,5024.3,5007.2,5012.5,3443.0,True,True,-1,-1,0.498,1,-9.899999999999636,False,True,True,False,False,D_new_025
2026-03-17 16:30:00+00:00,5008.4,5010.3,5002.0,5006.4,1909.0,False,True,0,1,0.41600000000000004,-1,-0.6000000000003638,True,False,True,False,False,D_new_025
2026-03-17 17:00:00+00:00,5006.5,5013.7,5006.1,5007.4,2847.0,False,True,0,-1,0.694,1,0.8000000000001819,True,True,True,False,False,D_new_025
2026-03-18 09:30:00+00:00,4996.8,5000.0,4995.0,4996.4,1391.0,False,True,0,1,0.372,-1,24.699999999999818,True,False,False,False,True,D_new_025
2026-03-19 01:30:00+00:00,4847.1,4868.7,4844.0,4851.3,2879.0,True,True,1,1,0.365,-1,-8.199999999999818,False,False,False,True,True,D_new_025
2026-03-24 01:00:00+00:00,4366.6,4376.9,4330.7,4356.8,5052.0,True,True,-1,-1,0.41600000000000004,1,-3.800000000000182,True,False,True,False,False,D_new_025
2026-03-24 11:30:00+00:00,4413.3,4432.2,4390.9,4408.0,4316.0,True,True,-1,-1,0.278,1,-29.300000000000182,False,True,False,False,False,D_new_025
2026-03-24 12:00:00+00:00,4408.2,4427.6,4396.3,4402.5,4707.0,True,True,-1,-1,0.47400000000000003,1,-44.0,True,True,False,False,False,D_new_025
2026-03-24 14:30:00+00:00,4409.4,4435.0,4400.3,4420.1,6214.0,True,True,1,1,0.498,-1,7.300000000000182,False,True,True,False,False,D_new_025
2026-03-24 15:00:00+00:00,4419.9,4421.2,4396.5,4413.8,5314.0,False,True,0,1,0.694,-1,-8.199999999999818,True,True,True,False,False,D_new_025
2026-03-24 15:30:00+00:00,4414.1,4431.2,4410.2,4412.8,4328.0,True,True,-1,-1,0.694,1,9.399999999999636,True,True,True,False,False,D_new_025
2026-03-24 18:30:00+00:00,4407.7,4424.5,4384.0,4390.9,4258.0,False,True,0,1,0.396,-1,-10.100000000000364,False,False,True,False,True,D_new_025
2026-03-30 04:00:00+00:00,4526.5,4528.5,4516.3,4520.6,1125.0,True,True,-1,-1,0.41600000000000004,1,14.299999999999272,True,False,True,False,False,D_new_025
2026-03-30 16:00:00+00:00,4578.1,4580.0,4566.6,4566.6,2627.0,False,True,0,1,0.396,-1,9.600000000000364,False,False,True,False,True,D_new_025
2026-03-31 12:00:00+00:00,4613.3,4628.0,4601.8,4609.2,5914.0,False,True,0,1,0.454,-1,5.300000000000182,False,True,False,False,True,D_new_025
2026-03-31 13:00:00+00:00,4605.4,4617.8,4597.8,4603.9,2669.0,True,True,-1,-1,0.47400000000000003,1,37.900000000000546,True,True,False,False,False,D_new_025
2026-03-31 17:00:00+00:00,4678.1,4690.5,4666.0,4679.8,4126.0,True,True,1,1,0.278,-1,-15.5,False,True,False,False,False,D_new_025
2026-04-01 12:30:00+00:00,4762.1,4779.1,4752.0,4752.3,6454.0,True,True,-1,-1,0.278,1,11.899999999999636,False,True,False,False,False,D_new_025
2026-04-01 13:00:00+00:00,4752.1,4769.5,4743.3,4763.4,5048.0,False,True,0,1,0.41600000000000004,-1,-6.600000000000364,True,False,True,False,False,D_new_025
2026-04-01 14:00:00+00:00,4763.2,4783.0,4751.3,4770.0,5033.0,True,True,1,1,0.498,-1,-29.399999999999636,False,True,True,False,False,D_new_025
2026-04-01 18:30:00+00:00,4781.0,4793.2,4768.2,4779.5,3295.0,True,True,-1,-1,0.278,1,13.899999999999636,False,True,False,False,False,D_new_025
2026-04-02 06:00:00+00:00,4621.8,4625.4,4580.4,4617.8,9249.0,True,True,-1,-1,0.643,1,28.699999999999818,False,True,False,True,True,D_new_025
2026-04-02 11:00:00+00:00,4647.1,4656.8,4639.1,4640.8,1476.0,False,True,0,-1,0.41600000000000004,1,11.5,True,False,True,False,False,D_new_025
2026-04-02 17:30:00+00:00,4678.1,4686.3,4672.7,4675.7,1786.0,True,True,-1,-1,0.41600000000000004,1,19.5,True,False,True,False,False,D_new_025
2026-04-07 03:00:00+00:00,4675.9,4679.4,4664.7,4668.1,980.0,False,True,0,1,0.396,-1,-7.099999999999454,False,False,True,False,True,D_new_025
2026-04-07 11:00:00+00:00,4677.1,4681.9,4653.9,4673.0,4588.0,True,True,-1,-1,0.498,1,18.199999999999818,False,True,True,False,False,D_new_025
2026-04-07 12:00:00+00:00,4685.2,4696.3,4675.8,4691.2,2613.0,True,True,1,1,0.498,-1,7.599999999999454,False,True,True,False,False,D_new_025
2026-04-07 15:30:00+00:00,4678.8,4684.8,4667.4,4681.3,2661.0,True,True,1,1,0.278,-1,-1.0999999999994543,False,True,False,False,False,D_new_025
2026-04-07 16:30:00+00:00,4687.6,4689.2,4681.9,4682.4,1344.0,False,True,0,1,0.5920000000000001,-1,-19.300000000000182,True,False,True,False,True,D_new_025
2026-04-07 17:00:00+00:00,4682.5,4699.1,4679.4,4686.0,2884.0,False,True,0,-1,0.278,1,20.199999999999818,False,True,False,False,False,D_new_025
2026-04-08 09:00:00+00:00,4821.9,4834.0,4821.2,4825.4,2543.0,False,True,0,-1,0.47400000000000003,1,-15.599999999999454,True,True,False,False,False,D_new_025
2026-04-09 01:00:00+00:00,4730.2,4746.6,4722.4,4727.6,3481.0,False,True,0,-1,0.278,1,21.5,False,True,False,False,False,D_new_025
2026-04-13 12:00:00+00:00,4728.6,4742.8,4725.6,4732.8,3360.0,False,True,0,-1,0.278,1,23.899999999999636,False,True,False,False,False,D_new_025
2026-04-13 14:30:00+00:00,4738.3,4747.5,4731.9,4742.2,3626.0,False,True,0,-1,0.47400000000000003,1,-5.300000000000182,True,True,False,False,False,D_new_025
2026-04-14 11:30:00+00:00,4801.0,4805.6,4792.3,4797.1,2637.0,False,True,0,1,0.47400000000000003,-1,9.400000000000546,True,True,False,False,False,D_new_025
2026-04-14 12:30:00+00:00,4790.7,4798.5,4786.7,4787.7,2779.0,True,True,-1,-1,0.278,1,28.300000000000182,False,True,False,False,False,D_new_025
2026-04-16 05:00:00+00:00,4855.5,4861.3,4854.4,4855.5,1355.0,False,True,0,1,0.454,-1,17.5,False,True,False,False,True,D_new_025
2026-04-17 06:30:00+00:00,4804.8,4808.0,4800.0,4805.5,1475.0,False,True,0,-1,0.278,1,0.0,False,True,False,False,False,D_new_025
2026-04-17 08:00:00+00:00,4806.1,4812.5,4802.6,4806.1,1547.0,False,True,0,-1,0.278,1,11.5,False,True,False,False,False,D_new_025
2026-04-17 19:30:00+00:00,4878.0,4882.6,4873.6,4875.8,2180.0,True,True,-1,-1,0.278,1,-26.699999999999818,False,True,False,False,False,D_new_025
2026-04-20 12:00:00+00:00,4830.8,4842.9,4822.7,4825.9,6715.0,False,True,0,1,0.454,-1,-19.100000000000364,False,True,False,False,True,D_new_025
2026-04-20 12:30:00+00:00,4825.7,4829.7,4818.8,4823.3,3102.0,True,True,-1,-1,0.47400000000000003,1,17.5,True,True,False,False,False,D_new_025
2026-04-21 12:30:00+00:00,4799.3,4809.3,4781.6,4798.3,4349.0,True,True,-1,-1,0.278,1,-67.30000000000018,False,True,False,False,False,D_new_025
2026-04-22 13:30:00+00:00,4768.5,4779.4,4760.0,4771.7,4516.0,True,True,1,1,0.278,-1,17.399999999999636,False,True,False,False,False,D_new_025
2026-04-23 06:30:00+00:00,4728.6,4739.0,4725.8,4730.1,4198.0,False,True,0,1,0.278,-1,-6.0,False,True,False,False,False,D_new_025
